USER_ID,AGE_GROUP,GENDER,COUNTRY,INTERESTS
7158,18-25,M,FR,Electronics
7159,26-35,M,CA,Toys & Games
7160,18-25,F,US,Sports
7161,46-55,F,US,Toys & Games;Fashion
7162,56+,M,FR,Sports
7163,26-35,M,CA,Books;Sports;Home & Kitchen
7164,26-35,F,US,Fashion
7165,26-35,M,CA,Sports;Home & Kitchen
7166,46-55,F,JP,Books
7167,18-25,F,UK,Books;Fashion
7168,36-45,M,FR,Toys & Games;Electronics
7169,46-55,M,CA,Electronics
7170,46-55,F,DE,Sports
7171,46-55,F,US,Fashion
7172,36-45,F,UK,Fashion;Toys & Games;Books
7173,46-55,M,US,Fashion
7174,36-45,F,US,Sports;Toys & Games;Electronics
7175,26-35,F,US,Electronics;Books;Toys & Games
7176,18-25,M,JP,Fashion;Sports;Home & Kitchen
7177,46-55,M,CA,Electronics;Books
7178,36-45,M,CA,Sports;Home & Kitchen
7179,26-35,M,JP,Electronics;Toys & Games;Books
7180,56+,M,US,Fashion
7181,18-25,M,UK,Sports;Fashion;Books
7182,56+,F,DE,Fashion;Sports
7183,18-25,F,UK,Electronics;Books
7184,46-55,F,FR,Fashion
7185,36-45,F,JP,Books;Sports
7186,18-25,M,US,Fashion;Sports;Books
7187,46-55,M,UK,Toys & Games
7188,26-35,F,UK,Home & Kitchen
7189,46-55,F,US,Sports
7190,56+,F,UK,Home & Kitchen;Electronics;Fashion
7191,18-25,M,DE,Fashion;Books
7192,36-45,F,DE,Toys & Games;Electronics;Books
7193,56+,M,UK,Home & Kitchen
7194,26-35,M,DE,Electronics
7195,46-55,F,CA,Sports
7196,18-25,M,UK,Electronics;Toys & Games;Sports
7197,26-35,F,UK,Fashion;Home & Kitchen;Books
7198,36-45,M,FR,Home & Kitchen;Books;Electronics
7199,56+,F,JP,Fashion;Home & Kitchen;Toys & Games
7200,18-25,F,US,Toys & Games;Home & Kitchen;Books
7201,26-35,M,US,Sports;Books;Fashion
7202,36-45,M,US,Toys & Games;Electronics
7203,46-55,F,JP,Toys & Games;Home & Kitchen
7204,36-45,M,FR,Sports;Electronics;Fashion
7205,56+,F,FR,Books;Sports;Toys & Games
7206,26-35,M,CA,Electronics;Home & Kitchen;Sports
7207,36-45,F,UK,Toys & Games;Fashion
7208,18-25,M,JP,Home & Kitchen;Sports;Books
7209,56+,F,JP,Sports
7210,18-25,F,CA,Books;Fashion
7211,36-45,M,DE,Fashion;Home & Kitchen;Electronics
7212,36-45,M,JP,Books;Electronics
7213,56+,F,US,Home & Kitchen;Fashion
7214,56+,M,JP,Sports;Electronics
7215,46-55,M,US,Sports;Home & Kitchen;Electronics
7216,36-45,M,CA,Toys & Games;Home & Kitchen;Fashion
7217,36-45,M,US,Books
7218,18-25,F,US,Fashion;Sports
7219,46-55,F,FR,Fashion;Books
7220,18-25,M,CA,Electronics
7221,36-45,M,DE,Sports
7222,18-25,F,FR,Home & Kitchen;Books
7223,26-35,M,JP,Books;Toys & Games
7224,56+,F,FR,Home & Kitchen
7225,18-25,F,FR,Home & Kitchen
7226,18-25,M,JP,Books;Fashion
7227,36-45,M,JP,Toys & Games;Electronics;Home & Kitchen
7228,46-55,F,CA,Electronics;Home & Kitchen;Books
7229,18-25,M,JP,Sports;Home & Kitchen;Books
7230,26-35,M,US,Sports;Toys & Games
7231,36-45,F,FR,Home & Kitchen;Toys & Games
7232,46-55,M,JP,Electronics
7233,18-25,F,CA,Home & Kitchen;Toys & Games;Books
7234,56+,M,FR,Electronics;Books
7235,56+,M,FR,Electronics
7236,56+,F,FR,Electronics;Toys & Games;Home & Kitchen
7237,36-45,F,US,Toys & Games;Sports
7238,56+,F,JP,Home & Kitchen;Books
7239,46-55,M,FR,Books;Toys & Games
7240,36-45,M,CA,Books;Sports
7241,26-35,F,JP,Sports;Books;Home & Kitchen
7242,26-35,F,FR,Electronics;Sports
7243,56+,F,CA,Fashion;Electronics
7244,36-45,M,FR,Toys & Games;Fashion
7245,56+,F,UK,Fashion
7246,56+,M,JP,Sports;Home & Kitchen
7247,26-35,M,FR,Books;Sports
7248,26-35,F,UK,Sports;Home & Kitchen
7249,36-45,M,US,Toys & Games
7250,56+,M,FR,Toys & Games;Sports;Books
7251,36-45,M,CA,Electronics
7252,46-55,F,US,Fashion;Sports
7253,46-55,F,CA,Home & Kitchen;Books
7254,18-25,M,CA,Home & Kitchen;Sports
7255,26-35,F,US,Books;Sports;Home & Kitchen
7256,36-45,F,FR,Sports;Home & Kitchen
7257,56+,F,DE,Fashion;Books;Electronics
7258,18-25,F,FR,Fashion;Sports;Books
7259,46-55,F,US,Fashion;Home & Kitchen
7260,56+,M,US,Toys & Games
7261,18-25,F,CA,Fashion;Books;Home & Kitchen
7262,18-25,M,DE,Books
7263,46-55,M,CA,Electronics
7264,56+,M,JP,Electronics;Fashion;Home & Kitchen
7265,56+,F,JP,Home & Kitchen;Books
7266,18-25,F,DE,Sports
7267,26-35,F,JP,Electronics;Books;Home & Kitchen
7268,26-35,M,DE,Toys & Games
7269,26-35,M,UK,Toys & Games
7270,18-25,M,CA,Home & Kitchen
7271,26-35,F,UK,Toys & Games;Home & Kitchen
7272,46-55,M,DE,Home & Kitchen;Sports
7273,18-25,F,JP,Fashion;Sports
7274,26-35,M,FR,Sports;Toys & Games;Home & Kitchen
7275,36-45,M,CA,Fashion;Toys & Games;Sports
7276,56+,M,US,Fashion
7277,18-25,F,CA,Toys & Games;Books;Home & Kitchen
7278,56+,M,DE,Electronics;Books;Fashion
7279,56+,M,UK,Electronics;Home & Kitchen
7280,26-35,F,DE,Electronics
7281,36-45,M,US,Electronics
7282,26-35,F,FR,Electronics
7283,36-45,F,JP,Toys & Games;Fashion;Sports
7284,36-45,F,FR,Electronics;Home & Kitchen
7285,56+,F,US,Electronics;Toys & Games;Sports
7286,56+,M,UK,Fashion
7287,36-45,F,DE,Toys & Games;Fashion
7288,36-45,F,CA,Books;Home & Kitchen
7289,36-45,M,JP,Books;Fashion
7290,56+,M,UK,Books;Home & Kitchen
7291,46-55,F,JP,Fashion
7292,46-55,F,DE,Toys & Games;Home & Kitchen;Books
7293,18-25,F,CA,Sports;Books
7294,46-55,F,CA,Electronics
7295,26-35,M,US,Fashion
7296,56+,F,CA,Electronics;Home & Kitchen;Books
7297,46-55,M,JP,Home & Kitchen;Electronics
7298,36-45,M,DE,Sports;Books
7299,36-45,M,UK,Fashion;Toys & Games;Home & Kitchen
7300,26-35,M,FR,Home & Kitchen;Fashion
7301,18-25,M,FR,Fashion;Sports
7302,36-45,M,UK,Toys & Games;Home & Kitchen
7303,46-55,M,US,Electronics;Fashion
7304,36-45,F,UK,Sports;Electronics;Toys & Games
7305,18-25,F,CA,Fashion;Toys & Games;Home & Kitchen
7306,26-35,M,FR,Home & Kitchen
7307,18-25,F,JP,Fashion;Books;Sports
7308,18-25,M,DE,Home & Kitchen;Books
7309,56+,M,FR,Home & Kitchen
7310,36-45,M,CA,Electronics;Books
7311,36-45,F,JP,Home & Kitchen
7312,46-55,F,JP,Books
7313,18-25,F,FR,Toys & Games;Home & Kitchen;Electronics
7314,26-35,F,UK,Home & Kitchen;Fashion
7315,36-45,F,DE,Toys & Games;Electronics
7316,36-45,M,UK,Toys & Games
7317,26-35,F,CA,Books;Fashion
7318,56+,F,UK,Books;Home & Kitchen;Sports
7319,46-55,M,UK,Toys & Games;Electronics;Fashion
7320,36-45,M,US,Books;Fashion
7321,36-45,F,JP,Sports;Books;Electronics
7322,46-55,F,CA,Electronics;Books
7323,46-55,F,FR,Toys & Games;Fashion;Sports
7324,36-45,M,DE,Sports;Toys & Games;Electronics
7325,46-55,M,CA,Electronics
7326,46-55,M,CA,Fashion;Home & Kitchen;Toys & Games
7327,26-35,F,US,Home & Kitchen;Electronics;Sports
7328,46-55,F,JP,Fashion;Books
7329,26-35,F,UK,Toys & Games
7330,18-25,F,DE,Home & Kitchen;Fashion
7331,46-55,M,UK,Sports;Electronics;Fashion
7332,26-35,M,CA,Toys & Games;Books;Electronics
7333,18-25,F,DE,Books;Sports
7334,46-55,M,US,Sports;Home & Kitchen;Electronics
7335,46-55,M,UK,Fashion
7336,56+,M,DE,Toys & Games;Books;Fashion
7337,36-45,F,FR,Sports;Books;Toys & Games
7338,56+,F,US,Books
7339,46-55,M,CA,Sports
7340,56+,F,DE,Books;Sports
7341,56+,F,CA,Books;Electronics
7342,46-55,M,UK,Books;Home & Kitchen;Electronics
7343,36-45,M,CA,Sports;Books;Toys & Games
7344,18-25,F,CA,Toys & Games;Electronics;Home & Kitchen
7345,46-55,M,US,Electronics
7346,46-55,M,UK,Fashion;Toys & Games
7347,26-35,M,FR,Home & Kitchen
7348,18-25,F,UK,Books;Toys & Games
7349,46-55,M,FR,Electronics;Books;Fashion
7350,36-45,F,DE,Fashion;Home & Kitchen
7351,18-25,M,FR,Sports;Books
7352,26-35,F,JP,Sports;Electronics
7353,18-25,M,DE,Electronics;Home & Kitchen
7354,26-35,M,JP,Fashion;Sports
7355,46-55,F,DE,Sports;Fashion;Home & Kitchen
7356,46-55,M,FR,Electronics
7357,18-25,F,JP,Electronics;Toys & Games
7358,36-45,F,DE,Books;Home & Kitchen;Sports
7359,56+,M,FR,Books;Sports
7360,18-25,M,US,Toys & Games;Home & Kitchen;Electronics
7361,56+,F,JP,Books;Fashion;Sports
7362,46-55,F,DE,Fashion;Home & Kitchen;Sports
7363,36-45,M,UK,Home & Kitchen;Books
7364,18-25,M,JP,Sports
7365,56+,M,UK,Electronics;Books;Home & Kitchen
7366,18-25,F,DE,Electronics;Books
7367,18-25,M,DE,Electronics
7368,36-45,M,UK,Books;Toys & Games;Home & Kitchen
7369,56+,M,UK,Home & Kitchen;Books
7370,46-55,F,FR,Sports;Home & Kitchen
7371,46-55,F,UK,Fashion;Electronics;Toys & Games
7372,46-55,F,CA,Electronics;Books
7373,26-35,F,FR,Home & Kitchen
7374,26-35,F,FR,Home & Kitchen;Books
7375,36-45,F,US,Books
7376,56+,M,CA,Toys & Games
7377,56+,M,FR,Electronics;Toys & Games
7378,26-35,M,CA,Books;Electronics;Home & Kitchen
7379,26-35,F,CA,Home & Kitchen
7380,26-35,F,US,Home & Kitchen
7381,36-45,M,UK,Sports
7382,18-25,F,JP,Toys & Games;Fashion;Books
7383,18-25,F,DE,Electronics;Books
7384,18-25,F,CA,Electronics;Books;Fashion
7385,56+,M,US,Toys & Games
7386,18-25,F,FR,Books
7387,36-45,M,UK,Home & Kitchen
7388,26-35,F,DE,Electronics;Home & Kitchen
7389,56+,F,UK,Fashion;Electronics
7390,18-25,F,CA,Electronics;Fashion;Sports
7391,26-35,F,JP,Sports
7392,56+,M,DE,Electronics;Fashion
7393,46-55,F,FR,Toys & Games;Fashion
7394,36-45,F,DE,Fashion;Books;Home & Kitchen
7395,36-45,F,DE,Sports;Electronics;Books
7396,36-45,M,DE,Fashion;Toys & Games
7397,36-45,F,DE,Sports;Home & Kitchen;Fashion
7398,36-45,M,DE,Sports
7399,18-25,F,JP,Electronics
7400,18-25,F,CA,Sports
7401,46-55,F,DE,Home & Kitchen;Fashion;Books
7402,56+,F,JP,Toys & Games;Electronics
7403,18-25,M,DE,Toys & Games
7404,36-45,F,UK,Books;Sports;Electronics
7405,26-35,F,DE,Electronics;Toys & Games
7406,26-35,F,UK,Sports;Toys & Games;Books
7407,56+,M,JP,Home & Kitchen;Books
7408,46-55,M,JP,Electronics
7409,46-55,M,UK,Sports
7410,18-25,M,CA,Home & Kitchen;Fashion
7411,46-55,F,DE,Sports;Fashion
7412,46-55,M,DE,Toys & Games;Home & Kitchen;Electronics
7413,36-45,M,CA,Fashion
7414,26-35,F,JP,Fashion
7415,18-25,F,US,Sports;Books;Home & Kitchen
7416,46-55,F,UK,Electronics;Home & Kitchen;Books
7417,46-55,M,US,Home & Kitchen;Fashion;Electronics
7418,26-35,M,FR,Toys & Games
7419,56+,M,FR,Sports
7420,18-25,F,JP,Fashion;Books;Sports
7421,46-55,F,CA,Electronics;Toys & Games
7422,18-25,M,CA,Sports;Fashion
7423,18-25,M,UK,Toys & Games;Fashion;Books
7424,56+,F,US,Toys & Games;Fashion;Sports
7425,46-55,M,DE,Electronics;Home & Kitchen;Sports
7426,18-25,F,DE,Fashion;Books;Electronics
7427,46-55,F,FR,Home & Kitchen
7428,46-55,F,UK,Books
7429,36-45,M,CA,Sports
7430,56+,F,UK,Home & Kitchen;Books;Toys & Games
7431,18-25,F,DE,Fashion
7432,18-25,M,CA,Home & Kitchen;Fashion
7433,46-55,M,UK,Home & Kitchen;Fashion
7434,18-25,F,US,Sports;Toys & Games;Home & Kitchen
7435,36-45,M,CA,Books
7436,36-45,F,DE,Electronics;Fashion
7437,26-35,M,DE,Toys & Games;Fashion
7438,18-25,F,CA,Toys & Games;Books;Fashion
7439,18-25,F,JP,Electronics;Home & Kitchen;Books
7440,56+,F,UK,Fashion
7441,46-55,F,UK,Fashion;Electronics
7442,56+,M,DE,Books
7443,36-45,M,FR,Fashion
7444,18-25,M,UK,Home & Kitchen
7445,18-25,F,US,Books;Fashion
7446,56+,M,FR,Books;Electronics
7447,56+,M,CA,Home & Kitchen;Toys & Games;Sports
7448,26-35,M,FR,Books
7449,26-35,F,US,Toys & Games;Home & Kitchen;Electronics
7450,26-35,F,US,Books;Electronics;Fashion
7451,56+,M,JP,Books;Electronics
7452,46-55,M,CA,Electronics;Books;Sports
7453,56+,F,FR,Sports
7454,36-45,M,DE,Books;Electronics;Home & Kitchen
7455,18-25,F,UK,Books;Fashion
7456,46-55,M,DE,Toys & Games
7457,18-25,M,US,Electronics;Toys & Games;Books
7458,46-55,F,FR,Fashion
7459,46-55,M,CA,Books;Home & Kitchen;Fashion
7460,36-45,M,US,Books
7461,36-45,F,UK,Toys & Games;Sports
7462,36-45,M,JP,Fashion
7463,18-25,F,DE,Books;Electronics
7464,36-45,F,FR,Fashion;Toys & Games;Books
7465,46-55,M,US,Toys & Games
7466,18-25,M,JP,Toys & Games
7467,46-55,F,FR,Toys & Games;Books;Sports
7468,26-35,F,JP,Fashion;Toys & Games
7469,18-25,M,US,Sports;Home & Kitchen
7470,46-55,M,DE,Books;Home & Kitchen;Electronics
7471,46-55,F,JP,Books;Electronics
7472,18-25,M,DE,Books;Fashion;Home & Kitchen
7473,26-35,M,CA,Home & Kitchen;Fashion;Toys & Games
7474,18-25,M,JP,Toys & Games;Home & Kitchen;Electronics
7475,36-45,M,US,Home & Kitchen;Electronics
7476,36-45,M,US,Toys & Games
7477,36-45,F,UK,Home & Kitchen
7478,56+,F,US,Toys & Games
7479,26-35,M,UK,Toys & Games;Fashion;Books
7480,18-25,F,DE,Books
7481,56+,F,DE,Books
7482,26-35,M,US,Toys & Games
7483,46-55,M,US,Books
7484,18-25,M,UK,Sports;Fashion
7485,36-45,F,JP,Books;Electronics;Fashion
7486,26-35,F,DE,Home & Kitchen;Toys & Games;Electronics
7487,46-55,M,FR,Fashion;Toys & Games;Sports
7488,26-35,M,CA,Fashion;Sports
7489,46-55,M,JP,Home & Kitchen;Sports;Books
7490,26-35,F,FR,Fashion
7491,36-45,F,CA,Toys & Games;Books;Sports
7492,56+,F,US,Books;Toys & Games
7493,46-55,M,US,Books;Sports;Toys & Games
7494,18-25,M,JP,Electronics;Home & Kitchen;Toys & Games
7495,18-25,F,UK,Home & Kitchen;Toys & Games
7496,26-35,F,FR,Sports
7497,56+,M,FR,Sports;Electronics;Fashion
7498,46-55,F,DE,Home & Kitchen;Fashion
7499,56+,F,FR,Fashion;Books;Sports
7500,26-35,F,US,Books;Home & Kitchen;Toys & Games
7501,46-55,M,US,Home & Kitchen;Books
7502,18-25,F,US,Toys & Games
7503,18-25,F,UK,Fashion;Home & Kitchen;Books
7504,46-55,M,JP,Electronics
7505,46-55,F,DE,Home & Kitchen;Sports
7506,46-55,M,UK,Home & Kitchen
7507,18-25,F,FR,Toys & Games;Fashion;Electronics
7508,46-55,M,FR,Electronics;Books;Sports
7509,46-55,F,FR,Toys & Games
7510,56+,M,UK,Home & Kitchen;Electronics;Fashion
7511,26-35,F,FR,Electronics;Toys & Games;Sports
7512,56+,F,DE,Fashion
7513,26-35,F,DE,Fashion;Electronics
7514,26-35,M,US,Sports;Home & Kitchen
7515,26-35,F,CA,Home & Kitchen;Electronics
7516,18-25,F,US,Electronics;Books;Sports
7517,18-25,M,JP,Books;Electronics
7518,46-55,F,JP,Fashion;Books;Electronics
7519,56+,F,US,Toys & Games;Home & Kitchen;Electronics
7520,56+,M,DE,Fashion;Electronics
7521,46-55,M,DE,Books;Sports
7522,56+,M,UK,Fashion
7523,46-55,F,JP,Fashion;Books;Home & Kitchen
7524,36-45,M,FR,Sports
7525,56+,F,CA,Electronics
7526,18-25,F,JP,Home & Kitchen;Fashion
7527,36-45,F,UK,Fashion;Toys & Games;Home & Kitchen
7528,46-55,M,UK,Toys & Games;Fashion;Electronics
7529,18-25,M,DE,Books;Toys & Games;Electronics
7530,56+,F,DE,Fashion;Sports
7531,26-35,M,FR,Fashion;Books;Home & Kitchen
7532,46-55,F,CA,Toys & Games;Books;Fashion
7533,56+,M,US,Sports;Electronics
7534,56+,F,FR,Fashion;Toys & Games
7535,46-55,F,FR,Home & Kitchen;Toys & Games
7536,46-55,F,US,Books;Sports
7537,46-55,M,JP,Fashion;Electronics
7538,56+,F,FR,Sports;Fashion;Home & Kitchen
7539,36-45,F,UK,Sports
7540,26-35,M,FR,Fashion;Toys & Games
7541,56+,F,UK,Fashion
7542,46-55,M,US,Home & Kitchen;Fashion;Electronics
7543,36-45,F,DE,Electronics
7544,26-35,F,FR,Home & Kitchen
7545,36-45,F,JP,Fashion;Books
7546,46-55,M,JP,Sports
7547,26-35,M,UK,Toys & Games;Electronics;Books
7548,36-45,F,UK,Home & Kitchen;Electronics
7549,36-45,F,UK,Home & Kitchen
7550,36-45,M,UK,Home & Kitchen;Sports
7551,26-35,F,CA,Electronics;Sports
7552,46-55,F,US,Sports;Fashion
7553,26-35,F,CA,Books
7554,36-45,M,JP,Books;Toys & Games;Fashion
7555,36-45,F,FR,Toys & Games
7556,46-55,F,US,Books;Toys & Games
7557,18-25,F,CA,Books
7558,46-55,M,JP,Fashion
7559,26-35,F,DE,Toys & Games
7560,36-45,F,FR,Fashion;Sports
7561,56+,M,CA,Books;Home & Kitchen
7562,36-45,F,US,Fashion
7563,18-25,M,JP,Sports
7564,18-25,M,UK,Toys & Games;Electronics
7565,46-55,M,CA,Electronics;Sports
7566,56+,F,FR,Fashion;Books;Sports
7567,26-35,M,US,Toys & Games;Books;Electronics
7568,46-55,M,FR,Home & Kitchen;Fashion
7569,36-45,M,FR,Toys & Games;Electronics
7570,56+,F,UK,Electronics
7571,36-45,F,US,Electronics
7572,56+,M,DE,Electronics
7573,56+,F,UK,Fashion;Home & Kitchen;Books
7574,56+,M,CA,Sports
7575,26-35,M,UK,Electronics;Sports;Home & Kitchen
7576,56+,F,FR,Electronics
7577,46-55,M,DE,Fashion
7578,18-25,F,FR,Sports
7579,56+,F,JP,Fashion;Toys & Games;Sports
7580,26-35,M,JP,Books
7581,36-45,M,UK,Fashion;Sports
7582,56+,F,FR,Electronics;Home & Kitchen
7583,18-25,M,UK,Toys & Games
7584,26-35,F,CA,Books;Electronics;Fashion
7585,26-35,F,FR,Sports;Fashion
7586,36-45,M,FR,Electronics;Home & Kitchen;Fashion
7587,56+,F,US,Toys & Games
7588,46-55,M,JP,Books;Sports;Electronics
7589,56+,M,JP,Home & Kitchen;Books;Electronics
7590,26-35,M,JP,Toys & Games;Fashion
7591,56+,F,JP,Home & Kitchen;Fashion;Sports
7592,46-55,M,UK,Books
7593,46-55,F,UK,Books
7594,26-35,F,JP,Books;Toys & Games;Sports
7595,18-25,F,FR,Electronics;Toys & Games;Home & Kitchen
7596,26-35,M,US,Books
7597,46-55,M,FR,Toys & Games
7598,46-55,F,US,Fashion;Books
7599,56+,F,US,Sports
7600,36-45,F,FR,Home & Kitchen;Sports;Books
7601,46-55,M,FR,Toys & Games
7602,18-25,F,JP,Books;Sports
7603,26-35,F,DE,Sports
7604,46-55,F,FR,Home & Kitchen
7605,56+,M,US,Fashion;Toys & Games;Electronics
7606,56+,F,JP,Electronics;Toys & Games;Sports
7607,36-45,M,FR,Sports;Fashion
7608,26-35,M,UK,Books
7609,46-55,M,UK,Toys & Games;Electronics;Books
7610,36-45,M,JP,Sports;Electronics;Books
7611,18-25,M,JP,Fashion
7612,46-55,M,FR,Home & Kitchen;Sports
7613,36-45,M,US,Sports
7614,18-25,F,UK,Electronics
7615,56+,F,DE,Electronics;Fashion;Home & Kitchen
7616,26-35,M,CA,Home & Kitchen
7617,26-35,M,UK,Electronics;Sports
7618,18-25,M,UK,Toys & Games;Home & Kitchen
7619,46-55,M,FR,Sports
7620,26-35,M,FR,Home & Kitchen;Fashion;Toys & Games
7621,26-35,F,US,Books
7622,18-25,M,DE,Fashion;Electronics
7623,18-25,M,DE,Sports;Electronics
7624,56+,M,US,Home & Kitchen;Toys & Games
7625,18-25,F,CA,Fashion
7626,18-25,F,FR,Toys & Games;Home & Kitchen
7627,36-45,M,DE,Fashion;Books;Home & Kitchen
7628,46-55,F,CA,Sports;Home & Kitchen
7629,36-45,M,JP,Electronics;Sports;Fashion
7630,18-25,M,CA,Books
7631,56+,M,JP,Fashion;Electronics
7632,46-55,F,US,Toys & Games
7633,36-45,M,JP,Books;Home & Kitchen;Toys & Games
7634,36-45,M,CA,Electronics;Toys & Games
7635,46-55,M,US,Books
7636,18-25,M,DE,Books
7637,46-55,M,DE,Toys & Games
7638,36-45,M,FR,Books;Home & Kitchen
7639,26-35,M,CA,Electronics
7640,46-55,M,DE,Fashion;Toys & Games;Books
7641,56+,M,DE,Fashion;Electronics;Sports
7642,36-45,M,JP,Books;Fashion;Toys & Games
7643,36-45,F,CA,Home & Kitchen;Books
7644,26-35,M,FR,Electronics;Home & Kitchen
7645,26-35,M,FR,Home & Kitchen;Books;Sports
7646,26-35,M,DE,Books;Toys & Games
7647,26-35,F,CA,Toys & Games;Books;Electronics
7648,18-25,M,UK,Books;Toys & Games
7649,46-55,M,CA,Home & Kitchen;Fashion;Sports
7650,56+,M,DE,Electronics;Books
7651,56+,F,UK,Fashion
7652,36-45,M,UK,Books;Electronics
7653,18-25,F,CA,Fashion;Sports
7654,36-45,F,FR,Electronics;Sports;Home & Kitchen
7655,56+,M,FR,Fashion;Home & Kitchen;Sports
7656,46-55,M,CA,Sports;Books;Electronics
7657,18-25,M,DE,Books
7658,18-25,F,JP,Books
7659,56+,F,CA,Electronics;Home & Kitchen;Books
7660,36-45,M,JP,Books;Sports;Fashion
7661,46-55,M,CA,Sports;Books;Toys & Games
7662,18-25,F,JP,Books;Electronics
7663,36-45,F,CA,Sports;Electronics;Fashion
7664,18-25,F,UK,Toys & Games;Electronics;Sports
7665,36-45,M,FR,Sports;Home & Kitchen;Toys & Games
7666,26-35,M,UK,Toys & Games;Fashion;Books
7667,36-45,M,FR,Home & Kitchen
7668,56+,M,JP,Home & Kitchen;Toys & Games
7669,46-55,M,DE,Sports;Home & Kitchen;Electronics
7670,18-25,F,US,Fashion;Sports;Electronics
7671,36-45,F,UK,Sports;Electronics;Books
7672,56+,F,JP,Toys & Games;Books
7673,46-55,F,JP,Electronics;Toys & Games
7674,36-45,M,JP,Fashion;Toys & Games
7675,36-45,M,US,Home & Kitchen;Sports
7676,18-25,F,CA,Home & Kitchen;Toys & Games;Fashion
7677,26-35,M,FR,Home & Kitchen;Toys & Games;Fashion
7678,18-25,F,UK,Books
7679,26-35,M,CA,Sports
7680,46-55,M,UK,Toys & Games
7681,18-25,M,FR,Electronics;Books;Fashion
7682,56+,F,US,Books;Fashion;Sports
7683,56+,F,JP,Books;Electronics;Toys & Games
7684,56+,M,FR,Electronics;Fashion
7685,56+,M,UK,Books;Electronics;Home & Kitchen
7686,26-35,M,JP,Books;Home & Kitchen
7687,36-45,F,UK,Books;Electronics
7688,46-55,F,CA,Home & Kitchen
7689,56+,F,CA,Fashion;Toys & Games;Electronics
7690,46-55,F,FR,Sports;Fashion;Books
7691,18-25,M,JP,Fashion;Electronics;Books
7692,26-35,M,FR,Fashion
7693,26-35,M,CA,Fashion;Books
7694,26-35,F,US,Toys & Games;Fashion
7695,36-45,M,CA,Fashion;Toys & Games;Home & Kitchen
7696,36-45,M,JP,Books
7697,26-35,M,UK,Fashion;Home & Kitchen
7698,36-45,M,JP,Books
7699,46-55,F,JP,Electronics;Books
7700,46-55,F,UK,Books;Electronics;Sports
7701,46-55,M,UK,Electronics;Sports;Fashion
7702,46-55,F,FR,Electronics
7703,18-25,F,JP,Toys & Games;Books
7704,18-25,M,FR,Books;Home & Kitchen
7705,26-35,F,DE,Electronics;Fashion;Books
7706,56+,F,FR,Sports
7707,36-45,F,DE,Sports;Electronics
7708,36-45,F,DE,Sports
7709,26-35,F,JP,Sports
7710,36-45,F,DE,Books
7711,46-55,F,UK,Toys & Games
7712,36-45,M,JP,Fashion;Toys & Games;Electronics
7713,26-35,M,UK,Electronics;Fashion;Sports
7714,36-45,F,UK,Home & Kitchen;Electronics
7715,26-35,M,CA,Home & Kitchen
7716,36-45,F,FR,Toys & Games;Electronics;Fashion
7717,46-55,M,JP,Electronics
7718,56+,F,US,Home & Kitchen
7719,18-25,M,JP,Fashion;Books;Sports
7720,18-25,F,US,Sports;Books
7721,46-55,F,CA,Home & Kitchen
7722,36-45,F,US,Fashion
7723,26-35,M,UK,Fashion;Electronics;Toys & Games
7724,36-45,F,JP,Books;Fashion;Electronics
7725,46-55,M,DE,Books;Sports
7726,26-35,F,FR,Home & Kitchen
7727,56+,M,US,Electronics;Fashion
7728,26-35,M,FR,Home & Kitchen;Books;Toys & Games
7729,18-25,F,UK,Electronics
7730,36-45,M,UK,Fashion;Books;Sports
7731,56+,M,US,Sports;Fashion;Toys & Games
7732,56+,F,FR,Books;Fashion;Toys & Games
7733,26-35,M,DE,Toys & Games
7734,18-25,M,JP,Home & Kitchen
7735,18-25,F,CA,Electronics
7736,18-25,F,DE,Sports;Home & Kitchen;Electronics
7737,56+,F,DE,Fashion;Toys & Games
7738,26-35,M,CA,Electronics;Books
7739,56+,F,UK,Toys & Games
7740,18-25,M,FR,Books;Fashion
7741,18-25,M,US,Electronics;Sports
7742,26-35,F,CA,Toys & Games;Electronics;Sports
7743,18-25,F,JP,Toys & Games
7744,56+,M,CA,Toys & Games;Sports;Home & Kitchen
7745,26-35,F,JP,Fashion;Sports;Books
7746,56+,F,CA,Fashion
7747,46-55,F,CA,Toys & Games
7748,46-55,M,DE,Sports
7749,56+,M,CA,Fashion
7750,36-45,M,US,Sports;Electronics
7751,18-25,M,FR,Home & Kitchen;Books;Toys & Games
7752,46-55,M,CA,Electronics
7753,56+,F,US,Books
7754,26-35,M,CA,Books;Home & Kitchen;Electronics
7755,56+,F,CA,Fashion;Toys & Games
7756,46-55,M,UK,Fashion
7757,18-25,M,DE,Toys & Games;Electronics
7758,56+,M,FR,Books
7759,46-55,M,JP,Sports;Home & Kitchen;Fashion
7760,56+,F,JP,Sports
7761,56+,F,US,Toys & Games;Books;Home & Kitchen
7762,46-55,F,JP,Sports;Home & Kitchen;Books
7763,36-45,F,CA,Books;Toys & Games
7764,26-35,F,CA,Home & Kitchen
7765,26-35,M,UK,Sports;Home & Kitchen
7766,26-35,M,US,Home & Kitchen;Books
7767,46-55,F,JP,Electronics;Fashion;Sports
7768,36-45,M,JP,Books;Fashion;Electronics
7769,18-25,M,US,Home & Kitchen;Fashion;Sports
7770,18-25,F,DE,Books;Home & Kitchen;Electronics
7771,18-25,M,UK,Toys & Games;Electronics;Sports
7772,36-45,M,UK,Electronics;Books;Sports
7773,18-25,F,JP,Electronics
7774,46-55,F,US,Electronics;Books;Sports
